{'loss': 4.1053, 'grad_norm': 2.2173097133636475, 'learning_rate': 1.8e-05, 'epoch': 0.0}
{'loss': 0.0016, 'grad_norm': 0.006687778979539871, 'learning_rate': 8.030327682145066e-05, 'epoch': 1.8}
{'loss': 0.0019, 'grad_norm': 0.01884722337126732, 'learning_rate': 8.023819595847841e-05, 'epoch': 1.8}
{'loss': 0.001, 'grad_norm': 0.011263896711170673, 'learning_rate': 8.017311509550617e-05, 'epoch': 1.8}
{'loss': 0.0017, 'grad_norm': 0.00293236062861979, 'learning_rate': 8.010803423253392e-05, 'epoch': 1.8}
{'loss': 0.0014, 'grad_norm': 0.00646898103877902, 'learning_rate': 8.004295336956169e-05, 'epoch': 1.8}
{'loss': 0.0017, 'grad_norm': 0.00973786972463131, 'learning_rate': 7.997787250658945e-05, 'epoch': 1.8}
{'loss': 0.0019, 'grad_norm': 0.0023821352515369654, 'learning_rate': 7.99127916436172e-05, 'epoch': 1.81}
{'loss': 0.0012, 'grad_norm': 0.0079933637753129, 'learning_rate': 7.984771078064496e-05, 'epoch': 1.81}
{'loss': 0.001, 'grad_norm': 0.00851577240973711, 'learning_rate': 7.978262991767271e-05, 'epoch': 1.81}
{'loss': 0.0015, 'grad_norm': 0.0036011773627251387, 'learning_rate': 7.971754905470046e-05, 'epoch': 1.81}
{'loss': 0.0016, 'grad_norm': 0.0038197310641407967, 'learning_rate': 7.965246819172823e-05, 'epoch': 1.81}
{'loss': 0.0018, 'grad_norm': 0.008915241807699203, 'learning_rate': 7.958738732875598e-05, 'epoch': 1.81}
{'loss': 0.0018, 'grad_norm': 0.0037968570832163095, 'learning_rate': 7.952230646578374e-05, 'epoch': 1.81}
{'loss': 0.0013, 'grad_norm': 0.01190352812409401, 'learning_rate': 7.94572256028115e-05, 'epoch': 1.81}
{'loss': 0.002, 'grad_norm': 0.01630326174199581, 'learning_rate': 7.939214473983926e-05, 'epoch': 1.81}
{'loss': 0.0022, 'grad_norm': 0.01548332255333662, 'learning_rate': 7.932706387686702e-05, 'epoch': 1.81}
{'loss': 0.0015, 'grad_norm': 0.0027133766561746597, 'learning_rate': 7.926198301389477e-05, 'epoch': 1.82}
{'loss': 0.001, 'grad_norm': 0.010884867049753666, 'learning_rate': 7.919690215092252e-05, 'epoch': 1.82}
{'loss': 0.0018, 'grad_norm': 0.21651871502399445, 'learning_rate': 7.913182128795028e-05, 'epoch': 1.82}
{'loss': 0.0013, 'grad_norm': 0.005115516483783722, 'learning_rate': 7.906674042497803e-05, 'epoch': 1.82}
{'loss': 0.0016, 'grad_norm': 0.013383054174482822, 'learning_rate': 7.900165956200579e-05, 'epoch': 1.82}
{'loss': 0.0016, 'grad_norm': 0.012308523058891296, 'learning_rate': 7.893657869903355e-05, 'epoch': 1.82}
{'loss': 0.0014, 'grad_norm': 0.008331011980772018, 'learning_rate': 7.887149783606131e-05, 'epoch': 1.82}
{'loss': 0.0016, 'grad_norm': 0.005873686634004116, 'learning_rate': 7.880641697308906e-05, 'epoch': 1.82}
{'loss': 0.0016, 'grad_norm': 0.004480187781155109, 'learning_rate': 7.874133611011683e-05, 'epoch': 1.82}
{'loss': 0.0016, 'grad_norm': 0.005859932396560907, 'learning_rate': 7.867625524714458e-05, 'epoch': 1.82}
{'loss': 0.0012, 'grad_norm': 0.002736360765993595, 'learning_rate': 7.861117438417234e-05, 'epoch': 1.83}
{'loss': 0.0014, 'grad_norm': 0.013236827217042446, 'learning_rate': 7.854609352120009e-05, 'epoch': 1.83}
{'loss': 0.0018, 'grad_norm': 0.0066113583743572235, 'learning_rate': 7.848101265822784e-05, 'epoch': 1.83}
{'loss': 0.0016, 'grad_norm': 0.005672256462275982, 'learning_rate': 7.84159317952556e-05, 'epoch': 1.83}
{'loss': 0.0016, 'grad_norm': 0.003481345484033227, 'learning_rate': 7.835085093228337e-05, 'epoch': 1.83}
{'loss': 0.0021, 'grad_norm': 0.013814659789204597, 'learning_rate': 7.828577006931112e-05, 'epoch': 1.83}
{'loss': 0.0013, 'grad_norm': 0.05293258652091026, 'learning_rate': 7.822068920633888e-05, 'epoch': 1.83}
{'loss': 0.0015, 'grad_norm': 0.007853399962186813, 'learning_rate': 7.815560834336663e-05, 'epoch': 1.83}
{'loss': 0.0013, 'grad_norm': 0.005010244436562061, 'learning_rate': 7.80905274803944e-05, 'epoch': 1.83}
{'loss': 0.0014, 'grad_norm': 0.008548623882234097, 'learning_rate': 7.802544661742215e-05, 'epoch': 1.83}
{'loss': 0.0023, 'grad_norm': 0.010822086594998837, 'learning_rate': 7.79603657544499e-05, 'epoch': 1.84}
{'loss': 0.0024, 'grad_norm': 0.004669892136007547, 'learning_rate': 7.789528489147766e-05, 'epoch': 1.84}
{'loss': 0.0015, 'grad_norm': 0.039147090166807175, 'learning_rate': 7.783020402850543e-05, 'epoch': 1.84}
{'loss': 0.0017, 'grad_norm': 0.009514558129012585, 'learning_rate': 7.776512316553318e-05, 'epoch': 1.84}
{'loss': 0.0017, 'grad_norm': 0.008097117766737938, 'learning_rate': 7.770004230256094e-05, 'epoch': 1.84}
{'loss': 0.0019, 'grad_norm': 0.011809026822447777, 'learning_rate': 7.763496143958869e-05, 'epoch': 1.84}
{'loss': 0.0024, 'grad_norm': 0.010799168609082699, 'learning_rate': 7.756988057661646e-05, 'epoch': 1.84}
{'loss': 0.0017, 'grad_norm': 0.007165910676121712, 'learning_rate': 7.75047997136442e-05, 'epoch': 1.84}
{'loss': 0.002, 'grad_norm': 0.010013947263360023, 'learning_rate': 7.743971885067196e-05, 'epoch': 1.84}
{'loss': 0.0019, 'grad_norm': 0.006549621932208538, 'learning_rate': 7.737463798769972e-05, 'epoch': 1.84}
{'loss': 0.0018, 'grad_norm': 0.007267439737915993, 'learning_rate': 7.730955712472748e-05, 'epoch': 1.84}
{'loss': 0.0012, 'grad_norm': 0.007381019182503223, 'learning_rate': 7.724447626175523e-05, 'epoch': 1.85}
{'loss': 0.0025, 'grad_norm': 0.008475841954350471, 'learning_rate': 7.7179395398783e-05, 'epoch': 1.85}
{'loss': 0.0017, 'grad_norm': 0.01290497463196516, 'learning_rate': 7.711431453581075e-05, 'epoch': 1.85}
{'loss': 0.0022, 'grad_norm': 0.003899267176166177, 'learning_rate': 7.704923367283851e-05, 'epoch': 1.85}
{'loss': 0.0017, 'grad_norm': 0.005339766386896372, 'learning_rate': 7.698415280986626e-05, 'epoch': 1.85}
{'loss': 0.0014, 'grad_norm': 0.01622612774372101, 'learning_rate': 7.691907194689401e-05, 'epoch': 1.85}
{'loss': 0.0017, 'grad_norm': 0.01664644293487072, 'learning_rate': 7.685399108392178e-05, 'epoch': 1.85}
{'loss': 0.0013, 'grad_norm': 0.006065450143069029, 'learning_rate': 7.678891022094953e-05, 'epoch': 1.85}
{'loss': 0.0016, 'grad_norm': 0.0034529566764831543, 'learning_rate': 7.672382935797729e-05, 'epoch': 1.85}
{'loss': 0.0018, 'grad_norm': 0.012507455423474312, 'learning_rate': 7.665874849500505e-05, 'epoch': 1.85}
{'loss': 0.0009, 'grad_norm': 0.0021845221053808928, 'learning_rate': 7.65936676320328e-05, 'epoch': 1.86}
{'loss': 0.0024, 'grad_norm': 0.007892318069934845, 'learning_rate': 7.652858676906056e-05, 'epoch': 1.86}
{'loss': 0.0021, 'grad_norm': 0.0059657772071659565, 'learning_rate': 7.646350590608832e-05, 'epoch': 1.86}
{'loss': 0.0016, 'grad_norm': 0.006792276632040739, 'learning_rate': 7.639842504311607e-05, 'epoch': 1.86}
{'loss': 0.0013, 'grad_norm': 0.00532030314207077, 'learning_rate': 7.633334418014383e-05, 'epoch': 1.86}
{'loss': 0.0016, 'grad_norm': 0.0043021212331950665, 'learning_rate': 7.626826331717158e-05, 'epoch': 1.86}
{'loss': 0.0017, 'grad_norm': 0.00795368105173111, 'learning_rate': 7.620318245419935e-05, 'epoch': 1.86}
{'loss': 0.0014, 'grad_norm': 0.007715353276580572, 'learning_rate': 7.613810159122711e-05, 'epoch': 1.86}
{'loss': 0.0012, 'grad_norm': 0.005617670714855194, 'learning_rate': 7.607302072825486e-05, 'epoch': 1.86}
{'loss': 0.0014, 'grad_norm': 0.00283599179238081, 'learning_rate': 7.600793986528261e-05, 'epoch': 1.86}
{'loss': 0.0019, 'grad_norm': 0.005092413630336523, 'learning_rate': 7.594285900231038e-05, 'epoch': 1.87}
{'loss': 0.0017, 'grad_norm': 0.008488127961754799, 'learning_rate': 7.587777813933813e-05, 'epoch': 1.87}
{'loss': 0.0013, 'grad_norm': 0.0019943960942327976, 'learning_rate': 7.581269727636589e-05, 'epoch': 1.87}
{'loss': 0.0016, 'grad_norm': 0.006053682882338762, 'learning_rate': 7.574761641339364e-05, 'epoch': 1.87}
{'loss': 0.0014, 'grad_norm': 0.00457404600456357, 'learning_rate': 7.56825355504214e-05, 'epoch': 1.87}
{'loss': 0.0017, 'grad_norm': 0.006020544096827507, 'learning_rate': 7.561745468744917e-05, 'epoch': 1.87}
{'loss': 0.0017, 'grad_norm': 0.012357952073216438, 'learning_rate': 7.555237382447692e-05, 'epoch': 1.87}
{'loss': 0.0015, 'grad_norm': 0.005584359634667635, 'learning_rate': 7.548729296150467e-05, 'epoch': 1.87}
{'loss': 0.0021, 'grad_norm': 0.01868339069187641, 'learning_rate': 7.542221209853243e-05, 'epoch': 1.87}
{'loss': 0.001, 'grad_norm': 0.008119034580886364, 'learning_rate': 7.535713123556018e-05, 'epoch': 1.87}
{'loss': 0.002, 'grad_norm': 0.006346235983073711, 'learning_rate': 7.529205037258795e-05, 'epoch': 1.87}
{'loss': 0.0017, 'grad_norm': 0.0031104653608053923, 'learning_rate': 7.52269695096157e-05, 'epoch': 1.88}
{'loss': 0.0011, 'grad_norm': 0.01884494163095951, 'learning_rate': 7.516188864664346e-05, 'epoch': 1.88}
{'loss': 0.0017, 'grad_norm': 0.005657481029629707, 'learning_rate': 7.509680778367123e-05, 'epoch': 1.88}
{'loss': 0.0016, 'grad_norm': 0.18753671646118164, 'learning_rate': 7.503172692069898e-05, 'epoch': 1.88}
{'loss': 0.002, 'grad_norm': 0.005783857312053442, 'learning_rate': 7.496664605772673e-05, 'epoch': 1.88}
{'loss': 0.0017, 'grad_norm': 0.049861397594213486, 'learning_rate': 7.490156519475449e-05, 'epoch': 1.88}
{'loss': 0.0017, 'grad_norm': 0.002310242736712098, 'learning_rate': 7.483648433178224e-05, 'epoch': 1.88}
{'loss': 0.002, 'grad_norm': 0.005236020777374506, 'learning_rate': 7.477140346881e-05, 'epoch': 1.88}
{'loss': 0.0014, 'grad_norm': 0.0027655879966914654, 'learning_rate': 7.470632260583775e-05, 'epoch': 1.88}
{'loss': 0.0018, 'grad_norm': 0.016297824680805206, 'learning_rate': 7.46412417428655e-05, 'epoch': 1.88}
{'loss': 0.0023, 'grad_norm': 0.012988269329071045, 'learning_rate': 7.457616087989328e-05, 'epoch': 1.89}
{'loss': 0.0014, 'grad_norm': 0.0035119298845529556, 'learning_rate': 7.451108001692103e-05, 'epoch': 1.89}
{'loss': 0.0021, 'grad_norm': 0.09829288721084595, 'learning_rate': 7.444599915394878e-05, 'epoch': 1.89}
{'loss': 0.0023, 'grad_norm': 0.13011255860328674, 'learning_rate': 7.438091829097655e-05, 'epoch': 1.89}
{'loss': 0.0019, 'grad_norm': 0.02077099308371544, 'learning_rate': 7.43158374280043e-05, 'epoch': 1.89}
{'loss': 0.0024, 'grad_norm': 0.014573991298675537, 'learning_rate': 7.425075656503205e-05, 'epoch': 1.89}
{'loss': 0.0021, 'grad_norm': 0.015467335470020771, 'learning_rate': 7.418567570205981e-05, 'epoch': 1.89}
{'loss': 0.0019, 'grad_norm': 0.14152288436889648, 'learning_rate': 7.412059483908756e-05, 'epoch': 1.89}
{'loss': 0.0017, 'grad_norm': 0.0012917249696329236, 'learning_rate': 7.405551397611533e-05, 'epoch': 1.89}
{'loss': 0.0019, 'grad_norm': 0.009011272341012955, 'learning_rate': 7.399043311314309e-05, 'epoch': 1.89}
{'loss': 0.0023, 'grad_norm': 0.015916548669338226, 'learning_rate': 7.392535225017084e-05, 'epoch': 1.9}
{'loss': 0.0022, 'grad_norm': 0.08965079486370087, 'learning_rate': 7.38602713871986e-05, 'epoch': 1.9}
{'loss': 0.0027, 'grad_norm': 0.12588092684745789, 'learning_rate': 7.379519052422635e-05, 'epoch': 1.9}
{'loss': 0.0016, 'grad_norm': 0.16719987988471985, 'learning_rate': 7.37301096612541e-05, 'epoch': 1.9}
{'loss': 0.0019, 'grad_norm': 0.04272078350186348, 'learning_rate': 7.366502879828187e-05, 'epoch': 1.9}
{'loss': 0.0026, 'grad_norm': 0.007222723215818405, 'learning_rate': 7.359994793530962e-05, 'epoch': 1.9}
{'loss': 0.0023, 'grad_norm': 0.009304090403020382, 'learning_rate': 7.353486707233738e-05, 'epoch': 1.9}
{'loss': 0.0027, 'grad_norm': 0.011709443293511868, 'learning_rate': 7.346978620936515e-05, 'epoch': 1.9}
{'loss': 0.002, 'grad_norm': 0.010361204855144024, 'learning_rate': 7.34047053463929e-05, 'epoch': 1.9}
{'loss': 0.0029, 'grad_norm': 0.03844642639160156, 'learning_rate': 7.333962448342066e-05, 'epoch': 1.9}
{'loss': 0.0018, 'grad_norm': 0.07092089205980301, 'learning_rate': 7.327454362044841e-05, 'epoch': 1.91}
{'loss': 0.002, 'grad_norm': 0.006940431892871857, 'learning_rate': 7.320946275747616e-05, 'epoch': 1.91}
{'loss': 0.0017, 'grad_norm': 0.09688103944063187, 'learning_rate': 7.314438189450392e-05, 'epoch': 1.91}
{'loss': 0.0017, 'grad_norm': 0.013739131391048431, 'learning_rate': 7.307930103153168e-05, 'epoch': 1.91}
{'loss': 0.0018, 'grad_norm': 0.041627269238233566, 'learning_rate': 7.301422016855944e-05, 'epoch': 1.91}
{'loss': 0.0019, 'grad_norm': 0.011247262358665466, 'learning_rate': 7.29491393055872e-05, 'epoch': 1.91}
{'loss': 0.0021, 'grad_norm': 0.04124058783054352, 'learning_rate': 7.288405844261495e-05, 'epoch': 1.91}
{'loss': 0.0024, 'grad_norm': 0.010791391134262085, 'learning_rate': 7.281897757964272e-05, 'epoch': 1.91}
{'loss': 0.0016, 'grad_norm': 0.015595613978803158, 'learning_rate': 7.275389671667047e-05, 'epoch': 1.91}
{'loss': 0.002, 'grad_norm': 0.007631721440702677, 'learning_rate': 7.268881585369822e-05, 'epoch': 1.91}
{'loss': 0.0018, 'grad_norm': 0.010299128480255604, 'learning_rate': 7.262373499072598e-05, 'epoch': 1.91}
{'loss': 0.0019, 'grad_norm': 0.07207823544740677, 'learning_rate': 7.255865412775373e-05, 'epoch': 1.92}
{'loss': 0.0015, 'grad_norm': 0.012873731553554535, 'learning_rate': 7.24935732647815e-05, 'epoch': 1.92}
{'loss': 0.0011, 'grad_norm': 0.00572562962770462, 'learning_rate': 7.242849240180926e-05, 'epoch': 1.92}
{'loss': 0.0017, 'grad_norm': 0.015634262934327126, 'learning_rate': 7.236341153883701e-05, 'epoch': 1.92}
{'loss': 0.0016, 'grad_norm': 0.013150176033377647, 'learning_rate': 7.229833067586477e-05, 'epoch': 1.92}
{'loss': 0.0025, 'grad_norm': 0.14129529893398285, 'learning_rate': 7.223324981289252e-05, 'epoch': 1.92}
{'loss': 0.0021, 'grad_norm': 0.005868041422218084, 'learning_rate': 7.216816894992027e-05, 'epoch': 1.92}
{'loss': 0.0019, 'grad_norm': 0.009207851253449917, 'learning_rate': 7.210308808694804e-05, 'epoch': 1.92}
{'loss': 0.0013, 'grad_norm': 0.0039819818921387196, 'learning_rate': 7.203800722397579e-05, 'epoch': 1.92}
{'loss': 0.0015, 'grad_norm': 0.005867651663720608, 'learning_rate': 7.197292636100354e-05, 'epoch': 1.92}
{'loss': 0.0024, 'grad_norm': 0.027185164391994476, 'learning_rate': 7.190784549803132e-05, 'epoch': 1.93}
{'loss': 0.0015, 'grad_norm': 0.0027613439597189426, 'learning_rate': 7.184276463505907e-05, 'epoch': 1.93}
{'loss': 0.0018, 'grad_norm': 0.009714008308947086, 'learning_rate': 7.177768377208682e-05, 'epoch': 1.93}
{'loss': 0.0016, 'grad_norm': 0.013459600508213043, 'learning_rate': 7.171260290911458e-05, 'epoch': 1.93}
{'loss': 0.0012, 'grad_norm': 0.0037649678997695446, 'learning_rate': 7.164752204614233e-05, 'epoch': 1.93}
{'loss': 0.0018, 'grad_norm': 0.011306780390441418, 'learning_rate': 7.15824411831701e-05, 'epoch': 1.93}
{'loss': 0.0012, 'grad_norm': 0.007892907597124577, 'learning_rate': 7.151736032019785e-05, 'epoch': 1.93}
{'loss': 0.0013, 'grad_norm': 0.0038136309012770653, 'learning_rate': 7.14522794572256e-05, 'epoch': 1.93}
{'loss': 0.0013, 'grad_norm': 0.02389526553452015, 'learning_rate': 7.138719859425337e-05, 'epoch': 1.93}
{'loss': 0.0025, 'grad_norm': 0.010684601031243801, 'learning_rate': 7.132211773128112e-05, 'epoch': 1.93}
{'loss': 0.0013, 'grad_norm': 0.007241001818329096, 'learning_rate': 7.125703686830887e-05, 'epoch': 1.94}
{'loss': 0.0012, 'grad_norm': 0.007532590534538031, 'learning_rate': 7.119195600533664e-05, 'epoch': 1.94}
{'loss': 0.0015, 'grad_norm': 0.006787171121686697, 'learning_rate': 7.112687514236439e-05, 'epoch': 1.94}
{'loss': 0.0014, 'grad_norm': 0.0026332945562899113, 'learning_rate': 7.106179427939215e-05, 'epoch': 1.94}
{'loss': 0.0017, 'grad_norm': 0.09146475791931152, 'learning_rate': 7.09967134164199e-05, 'epoch': 1.94}
{'loss': 0.0014, 'grad_norm': 0.007326342165470123, 'learning_rate': 7.093163255344765e-05, 'epoch': 1.94}
{'loss': 0.0017, 'grad_norm': 0.012094598263502121, 'learning_rate': 7.086655169047543e-05, 'epoch': 1.94}
{'loss': 0.0016, 'grad_norm': 0.01158098317682743, 'learning_rate': 7.080147082750318e-05, 'epoch': 1.94}
{'loss': 0.002, 'grad_norm': 0.006284419912844896, 'learning_rate': 7.073638996453093e-05, 'epoch': 1.94}
{'loss': 0.0014, 'grad_norm': 0.004814319312572479, 'learning_rate': 7.06713091015587e-05, 'epoch': 1.94}
{'loss': 0.0017, 'grad_norm': 0.0031893348786979914, 'learning_rate': 7.060622823858645e-05, 'epoch': 1.94}
{'loss': 0.0017, 'grad_norm': 0.014106547459959984, 'learning_rate': 7.054114737561421e-05, 'epoch': 1.95}
{'loss': 0.0016, 'grad_norm': 0.00737718353047967, 'learning_rate': 7.047606651264196e-05, 'epoch': 1.95}
{'loss': 0.0015, 'grad_norm': 0.005510352086275816, 'learning_rate': 7.041098564966971e-05, 'epoch': 1.95}
{'loss': 0.0018, 'grad_norm': 0.0034939299803227186, 'learning_rate': 7.034590478669747e-05, 'epoch': 1.95}
{'loss': 0.0016, 'grad_norm': 0.009396555833518505, 'learning_rate': 7.028082392372524e-05, 'epoch': 1.95}
{'loss': 0.0019, 'grad_norm': 0.007507042493671179, 'learning_rate': 7.021574306075299e-05, 'epoch': 1.95}
{'loss': 0.0013, 'grad_norm': 0.011582870967686176, 'learning_rate': 7.015066219778075e-05, 'epoch': 1.95}
{'loss': 0.0017, 'grad_norm': 0.016248786821961403, 'learning_rate': 7.00855813348085e-05, 'epoch': 1.95}
{'loss': 0.0012, 'grad_norm': 0.0048873466439545155, 'learning_rate': 7.002050047183625e-05, 'epoch': 1.95}
{'loss': 0.0018, 'grad_norm': 0.004002008121460676, 'learning_rate': 6.995541960886402e-05, 'epoch': 1.95}
{'loss': 0.0016, 'grad_norm': 0.006210889667272568, 'learning_rate': 6.989033874589177e-05, 'epoch': 1.96}
{'loss': 0.0019, 'grad_norm': 0.009168713353574276, 'learning_rate': 6.982525788291953e-05, 'epoch': 1.96}
{'loss': 0.0013, 'grad_norm': 0.014161973260343075, 'learning_rate': 6.97601770199473e-05, 'epoch': 1.96}
{'loss': 0.0016, 'grad_norm': 0.006734468974173069, 'learning_rate': 6.969509615697504e-05, 'epoch': 1.96}
{'loss': 0.0015, 'grad_norm': 0.004440074320882559, 'learning_rate': 6.963001529400281e-05, 'epoch': 1.96}
{'loss': 0.0009, 'grad_norm': 0.0022290514316409826, 'learning_rate': 6.956493443103056e-05, 'epoch': 1.96}
{'loss': 0.0019, 'grad_norm': 0.011776830069720745, 'learning_rate': 6.949985356805831e-05, 'epoch': 1.96}
{'loss': 0.0012, 'grad_norm': 0.015758173540234566, 'learning_rate': 6.943477270508607e-05, 'epoch': 1.96}
{'loss': 0.0014, 'grad_norm': 0.015562727116048336, 'learning_rate': 6.936969184211382e-05, 'epoch': 1.96}
{'loss': 0.0013, 'grad_norm': 0.007739546708762646, 'learning_rate': 6.930461097914159e-05, 'epoch': 1.96}
{'loss': 0.0019, 'grad_norm': 0.012033854611217976, 'learning_rate': 6.923953011616935e-05, 'epoch': 1.97}
{'loss': 0.0019, 'grad_norm': 0.018986890092492104, 'learning_rate': 6.91744492531971e-05, 'epoch': 1.97}
{'loss': 0.0011, 'grad_norm': 0.003489454509690404, 'learning_rate': 6.910936839022487e-05, 'epoch': 1.97}
{'loss': 0.0013, 'grad_norm': 0.004564712289720774, 'learning_rate': 6.904428752725262e-05, 'epoch': 1.97}
{'loss': 0.0018, 'grad_norm': 0.008227375335991383, 'learning_rate': 6.897920666428037e-05, 'epoch': 1.97}
{'loss': 0.0019, 'grad_norm': 0.014066320843994617, 'learning_rate': 6.891412580130813e-05, 'epoch': 1.97}
{'loss': 0.0017, 'grad_norm': 0.007948785088956356, 'learning_rate': 6.884904493833588e-05, 'epoch': 1.97}
{'loss': 0.0013, 'grad_norm': 0.0032790922559797764, 'learning_rate': 6.878396407536364e-05, 'epoch': 1.97}
{'loss': 0.002, 'grad_norm': 0.12946346402168274, 'learning_rate': 6.871888321239141e-05, 'epoch': 1.97}
{'loss': 0.0015, 'grad_norm': 0.011201247572898865, 'learning_rate': 6.865380234941916e-05, 'epoch': 1.97}
{'loss': 0.0016, 'grad_norm': 0.00842350535094738, 'learning_rate': 6.858872148644692e-05, 'epoch': 1.98}
{'loss': 0.0016, 'grad_norm': 0.009543241932988167, 'learning_rate': 6.852364062347467e-05, 'epoch': 1.98}
{'loss': 0.0018, 'grad_norm': 0.034400783479213715, 'learning_rate': 6.845855976050242e-05, 'epoch': 1.98}
{'loss': 0.0018, 'grad_norm': 0.005904422607272863, 'learning_rate': 6.839347889753019e-05, 'epoch': 1.98}
{'loss': 0.0016, 'grad_norm': 0.004503610078245401, 'learning_rate': 6.832839803455794e-05, 'epoch': 1.98}
{'loss': 0.0012, 'grad_norm': 0.00897627230733633, 'learning_rate': 6.82633171715857e-05, 'epoch': 1.98}
{'loss': 0.0015, 'grad_norm': 0.01046974677592516, 'learning_rate': 6.819823630861345e-05, 'epoch': 1.98}
{'loss': 0.0016, 'grad_norm': 0.00699269212782383, 'learning_rate': 6.813315544564122e-05, 'epoch': 1.98}
{'loss': 0.0016, 'grad_norm': 0.001889434875920415, 'learning_rate': 6.806807458266898e-05, 'epoch': 1.98}
{'loss': 0.0012, 'grad_norm': 0.0057482412084937096, 'learning_rate': 6.800299371969673e-05, 'epoch': 1.98}
{'loss': 0.0019, 'grad_norm': 0.015885677188634872, 'learning_rate': 6.793791285672448e-05, 'epoch': 1.98}
{'loss': 0.0017, 'grad_norm': 0.004093027673661709, 'learning_rate': 6.787283199375224e-05, 'epoch': 1.99}
{'loss': 0.002, 'grad_norm': 0.0033584577031433582, 'learning_rate': 6.780775113078e-05, 'epoch': 1.99}
{'loss': 0.0016, 'grad_norm': 0.018699031323194504, 'learning_rate': 6.774267026780774e-05, 'epoch': 1.99}
{'loss': 0.0013, 'grad_norm': 0.005525998305529356, 'learning_rate': 6.767758940483551e-05, 'epoch': 1.99}
