{'loss': 3.3286, 'grad_norm': 2.3629939556121826, 'learning_rate': 2e-05, 'epoch': 0.0}
{'loss': 0.0026, 'grad_norm': 0.016286039724946022, 'learning_rate': 9.76668510624451e-05, 'epoch': 1.54}
{'loss': 0.0026, 'grad_norm': 0.0015685856342315674, 'learning_rate': 9.760177019947285e-05, 'epoch': 1.54}
{'loss': 0.0022, 'grad_norm': 0.00686997314915061, 'learning_rate': 9.753668933650061e-05, 'epoch': 1.54}
{'loss': 0.0026, 'grad_norm': 0.020206589251756668, 'learning_rate': 9.747160847352836e-05, 'epoch': 1.54}
{'loss': 0.0027, 'grad_norm': 0.011857319623231888, 'learning_rate': 9.740652761055612e-05, 'epoch': 1.54}
{'loss': 0.0028, 'grad_norm': 0.00801650807261467, 'learning_rate': 9.734144674758387e-05, 'epoch': 1.55}
{'loss': 0.0035, 'grad_norm': 0.1529131978750229, 'learning_rate': 9.727636588461163e-05, 'epoch': 1.55}
{'loss': 0.002, 'grad_norm': 0.006829595658928156, 'learning_rate': 9.721128502163939e-05, 'epoch': 1.55}
{'loss': 0.0023, 'grad_norm': 0.05377662181854248, 'learning_rate': 9.714620415866715e-05, 'epoch': 1.55}
{'loss': 0.002, 'grad_norm': 0.004256386309862137, 'learning_rate': 9.70811232956949e-05, 'epoch': 1.55}
{'loss': 0.0022, 'grad_norm': 0.1347009390592575, 'learning_rate': 9.701604243272267e-05, 'epoch': 1.55}
{'loss': 0.0039, 'grad_norm': 0.10625851154327393, 'learning_rate': 9.695096156975042e-05, 'epoch': 1.55}
{'loss': 0.0038, 'grad_norm': 0.008732639253139496, 'learning_rate': 9.688588070677818e-05, 'epoch': 1.55}
{'loss': 0.0026, 'grad_norm': 0.11545468866825104, 'learning_rate': 9.682079984380593e-05, 'epoch': 1.55}
{'loss': 0.0037, 'grad_norm': 0.08981812000274658, 'learning_rate': 9.675571898083368e-05, 'epoch': 1.55}
{'loss': 0.0023, 'grad_norm': 0.017812831327319145, 'learning_rate': 9.669063811786145e-05, 'epoch': 1.55}
{'loss': 0.0038, 'grad_norm': 0.010496488772332668, 'learning_rate': 9.662555725488921e-05, 'epoch': 1.56}
{'loss': 0.0034, 'grad_norm': 0.008510854095220566, 'learning_rate': 9.656047639191696e-05, 'epoch': 1.56}
{'loss': 0.0058, 'grad_norm': 0.18490546941757202, 'learning_rate': 9.649539552894472e-05, 'epoch': 1.56}
{'loss': 0.0036, 'grad_norm': 0.0923033058643341, 'learning_rate': 9.643031466597247e-05, 'epoch': 1.56}
{'loss': 0.0031, 'grad_norm': 0.09728527069091797, 'learning_rate': 9.636523380300024e-05, 'epoch': 1.56}
{'loss': 0.0055, 'grad_norm': 0.026885760948061943, 'learning_rate': 9.630015294002799e-05, 'epoch': 1.56}
{'loss': 0.0029, 'grad_norm': 0.008647605776786804, 'learning_rate': 9.623507207705574e-05, 'epoch': 1.56}
{'loss': 0.0049, 'grad_norm': 0.012173174880445004, 'learning_rate': 9.61699912140835e-05, 'epoch': 1.56}
{'loss': 0.003, 'grad_norm': 0.04282541945576668, 'learning_rate': 9.610491035111127e-05, 'epoch': 1.56}
{'loss': 0.0021, 'grad_norm': 0.023546475917100906, 'learning_rate': 9.603982948813902e-05, 'epoch': 1.56}
{'loss': 0.0025, 'grad_norm': 0.0243624709546566, 'learning_rate': 9.597474862516678e-05, 'epoch': 1.57}
{'loss': 0.0034, 'grad_norm': 0.018585987389087677, 'learning_rate': 9.590966776219453e-05, 'epoch': 1.57}
{'loss': 0.0033, 'grad_norm': 0.05509621277451515, 'learning_rate': 9.58445868992223e-05, 'epoch': 1.57}
{'loss': 0.0034, 'grad_norm': 0.016214119270443916, 'learning_rate': 9.577950603625005e-05, 'epoch': 1.57}
{'loss': 0.0022, 'grad_norm': 0.02484258823096752, 'learning_rate': 9.57144251732778e-05, 'epoch': 1.57}
{'loss': 0.0019, 'grad_norm': 0.013573124073445797, 'learning_rate': 9.564934431030556e-05, 'epoch': 1.57}
{'loss': 0.0027, 'grad_norm': 0.003642973257228732, 'learning_rate': 9.558426344733331e-05, 'epoch': 1.57}
{'loss': 0.0027, 'grad_norm': 0.0049902694299817085, 'learning_rate': 9.551918258436107e-05, 'epoch': 1.57}
{'loss': 0.0023, 'grad_norm': 0.01599256694316864, 'learning_rate': 9.545410172138884e-05, 'epoch': 1.57}
{'loss': 0.0025, 'grad_norm': 0.08298485726118088, 'learning_rate': 9.538902085841659e-05, 'epoch': 1.57}
{'loss': 0.0019, 'grad_norm': 0.04979614168405533, 'learning_rate': 9.532393999544434e-05, 'epoch': 1.58}
{'loss': 0.0023, 'grad_norm': 0.016552947461605072, 'learning_rate': 9.52588591324721e-05, 'epoch': 1.58}
{'loss': 0.0016, 'grad_norm': 0.005626201629638672, 'learning_rate': 9.519377826949985e-05, 'epoch': 1.58}
{'loss': 0.0028, 'grad_norm': 0.01103505864739418, 'learning_rate': 9.512869740652762e-05, 'epoch': 1.58}
{'loss': 0.0026, 'grad_norm': 0.018115602433681488, 'learning_rate': 9.506361654355537e-05, 'epoch': 1.58}
{'loss': 0.0023, 'grad_norm': 0.017414309084415436, 'learning_rate': 9.499853568058313e-05, 'epoch': 1.58}
{'loss': 0.0023, 'grad_norm': 0.08052752912044525, 'learning_rate': 9.49334548176109e-05, 'epoch': 1.58}
{'loss': 0.002, 'grad_norm': 0.004014940001070499, 'learning_rate': 9.486837395463864e-05, 'epoch': 1.58}
{'loss': 0.0027, 'grad_norm': 0.006435102317482233, 'learning_rate': 9.48032930916664e-05, 'epoch': 1.58}
{'loss': 0.0021, 'grad_norm': 0.012166446074843407, 'learning_rate': 9.473821222869416e-05, 'epoch': 1.58}
{'loss': 0.0027, 'grad_norm': 0.010396557860076427, 'learning_rate': 9.467313136572191e-05, 'epoch': 1.58}
{'loss': 0.0013, 'grad_norm': 0.007281742058694363, 'learning_rate': 9.460805050274967e-05, 'epoch': 1.59}
{'loss': 0.0025, 'grad_norm': 0.08398395776748657, 'learning_rate': 9.454296963977742e-05, 'epoch': 1.59}
{'loss': 0.0019, 'grad_norm': 0.004609261639416218, 'learning_rate': 9.447788877680519e-05, 'epoch': 1.59}
{'loss': 0.0021, 'grad_norm': 0.017754022032022476, 'learning_rate': 9.441280791383295e-05, 'epoch': 1.59}
{'loss': 0.0026, 'grad_norm': 0.005826971493661404, 'learning_rate': 9.43477270508607e-05, 'epoch': 1.59}
{'loss': 0.002, 'grad_norm': 0.004782519303262234, 'learning_rate': 9.428264618788845e-05, 'epoch': 1.59}
{'loss': 0.002, 'grad_norm': 0.0025414535775780678, 'learning_rate': 9.421756532491622e-05, 'epoch': 1.59}
{'loss': 0.0023, 'grad_norm': 0.015651339665055275, 'learning_rate': 9.415248446194397e-05, 'epoch': 1.59}
{'loss': 0.0016, 'grad_norm': 0.006616625003516674, 'learning_rate': 9.408740359897173e-05, 'epoch': 1.59}
{'loss': 0.0015, 'grad_norm': 0.005699025932699442, 'learning_rate': 9.402232273599948e-05, 'epoch': 1.59}
{'loss': 0.0017, 'grad_norm': 0.005155676044523716, 'learning_rate': 9.395724187302724e-05, 'epoch': 1.6}
{'loss': 0.0014, 'grad_norm': 0.0023574542719870806, 'learning_rate': 9.389216101005501e-05, 'epoch': 1.6}
{'loss': 0.0037, 'grad_norm': 0.010469306260347366, 'learning_rate': 9.382708014708276e-05, 'epoch': 1.6}
{'loss': 0.0018, 'grad_norm': 0.005667542107403278, 'learning_rate': 9.376199928411051e-05, 'epoch': 1.6}
{'loss': 0.0017, 'grad_norm': 0.011629709973931313, 'learning_rate': 9.369691842113827e-05, 'epoch': 1.6}
{'loss': 0.003, 'grad_norm': 0.020172428339719772, 'learning_rate': 9.363183755816602e-05, 'epoch': 1.6}
{'loss': 0.0021, 'grad_norm': 0.012768663465976715, 'learning_rate': 9.356675669519379e-05, 'epoch': 1.6}
{'loss': 0.0031, 'grad_norm': 0.008321250788867474, 'learning_rate': 9.350167583222154e-05, 'epoch': 1.6}
{'loss': 0.0031, 'grad_norm': 0.003604771103709936, 'learning_rate': 9.343659496924929e-05, 'epoch': 1.6}
{'loss': 0.0024, 'grad_norm': 0.022400755435228348, 'learning_rate': 9.337151410627705e-05, 'epoch': 1.6}
{'loss': 0.0022, 'grad_norm': 0.004208001773804426, 'learning_rate': 9.330643324330482e-05, 'epoch': 1.61}
{'loss': 0.0017, 'grad_norm': 0.005839881487190723, 'learning_rate': 9.324135238033257e-05, 'epoch': 1.61}
{'loss': 0.002, 'grad_norm': 0.009819012135267258, 'learning_rate': 9.317627151736033e-05, 'epoch': 1.61}
{'loss': 0.0021, 'grad_norm': 0.008395565673708916, 'learning_rate': 9.311119065438808e-05, 'epoch': 1.61}
{'loss': 0.002, 'grad_norm': 0.01737198606133461, 'learning_rate': 9.304610979141583e-05, 'epoch': 1.61}
{'loss': 0.0032, 'grad_norm': 0.02140009216964245, 'learning_rate': 9.29810289284436e-05, 'epoch': 1.61}
{'loss': 0.0022, 'grad_norm': 0.004372124094516039, 'learning_rate': 9.291594806547134e-05, 'epoch': 1.61}
{'loss': 0.0029, 'grad_norm': 0.11248348653316498, 'learning_rate': 9.285086720249911e-05, 'epoch': 1.61}
{'loss': 0.0023, 'grad_norm': 0.02260570600628853, 'learning_rate': 9.278578633952687e-05, 'epoch': 1.61}
{'loss': 0.0022, 'grad_norm': 0.012926408089697361, 'learning_rate': 9.272070547655462e-05, 'epoch': 1.61}
{'loss': 0.0013, 'grad_norm': 0.004108837805688381, 'learning_rate': 9.265562461358239e-05, 'epoch': 1.62}
{'loss': 0.0017, 'grad_norm': 0.005975636653602123, 'learning_rate': 9.259054375061014e-05, 'epoch': 1.62}
{'loss': 0.0026, 'grad_norm': 0.05537257343530655, 'learning_rate': 9.252546288763789e-05, 'epoch': 1.62}
{'loss': 0.0025, 'grad_norm': 0.02927359938621521, 'learning_rate': 9.246038202466565e-05, 'epoch': 1.62}
{'loss': 0.002, 'grad_norm': 0.006789098959416151, 'learning_rate': 9.23953011616934e-05, 'epoch': 1.62}
{'loss': 0.0024, 'grad_norm': 0.024973064661026, 'learning_rate': 9.233022029872117e-05, 'epoch': 1.62}
{'loss': 0.0025, 'grad_norm': 0.0038184623699635267, 'learning_rate': 9.226513943574893e-05, 'epoch': 1.62}
{'loss': 0.002, 'grad_norm': 0.009652362205088139, 'learning_rate': 9.220005857277668e-05, 'epoch': 1.62}
{'loss': 0.002, 'grad_norm': 0.002211387502029538, 'learning_rate': 9.213497770980444e-05, 'epoch': 1.62}
{'loss': 0.0018, 'grad_norm': 0.016169486567378044, 'learning_rate': 9.20698968468322e-05, 'epoch': 1.62}
{'loss': 0.0024, 'grad_norm': 0.010683058761060238, 'learning_rate': 9.200481598385994e-05, 'epoch': 1.62}
{'loss': 0.0025, 'grad_norm': 0.007908190600574017, 'learning_rate': 9.193973512088771e-05, 'epoch': 1.63}
{'loss': 0.0022, 'grad_norm': 0.028574980795383453, 'learning_rate': 9.187465425791546e-05, 'epoch': 1.63}
{'loss': 0.0035, 'grad_norm': 0.0056219929829239845, 'learning_rate': 9.180957339494322e-05, 'epoch': 1.63}
{'loss': 0.0022, 'grad_norm': 0.07025717198848724, 'learning_rate': 9.174449253197099e-05, 'epoch': 1.63}
{'loss': 0.0027, 'grad_norm': 0.005722740199416876, 'learning_rate': 9.167941166899874e-05, 'epoch': 1.63}
{'loss': 0.0015, 'grad_norm': 0.14976917207241058, 'learning_rate': 9.16143308060265e-05, 'epoch': 1.63}
{'loss': 0.0032, 'grad_norm': 0.11018266528844833, 'learning_rate': 9.154924994305425e-05, 'epoch': 1.63}
{'loss': 0.0028, 'grad_norm': 0.07278188318014145, 'learning_rate': 9.1484169080082e-05, 'epoch': 1.63}
{'loss': 0.0021, 'grad_norm': 0.02538328804075718, 'learning_rate': 9.141908821710976e-05, 'epoch': 1.63}
{'loss': 0.0031, 'grad_norm': 0.15489710867404938, 'learning_rate': 9.135400735413751e-05, 'epoch': 1.63}
{'loss': 0.0021, 'grad_norm': 0.006226566154509783, 'learning_rate': 9.128892649116527e-05, 'epoch': 1.64}
{'loss': 0.0023, 'grad_norm': 0.004856745712459087, 'learning_rate': 9.122384562819304e-05, 'epoch': 1.64}
{'loss': 0.0029, 'grad_norm': 0.007357743103057146, 'learning_rate': 9.115876476522079e-05, 'epoch': 1.64}
{'loss': 0.0027, 'grad_norm': 0.018381303176283836, 'learning_rate': 9.109368390224854e-05, 'epoch': 1.64}
{'loss': 0.0021, 'grad_norm': 0.002522548194974661, 'learning_rate': 9.102860303927631e-05, 'epoch': 1.64}
{'loss': 0.0025, 'grad_norm': 0.016617750748991966, 'learning_rate': 9.096352217630406e-05, 'epoch': 1.64}
{'loss': 0.0034, 'grad_norm': 0.10399440675973892, 'learning_rate': 9.089844131333182e-05, 'epoch': 1.64}
{'loss': 0.0015, 'grad_norm': 0.02624785341322422, 'learning_rate': 9.083336045035957e-05, 'epoch': 1.64}
{'loss': 0.002, 'grad_norm': 0.010987563990056515, 'learning_rate': 9.076827958738732e-05, 'epoch': 1.64}
{'loss': 0.0045, 'grad_norm': 0.03247072547674179, 'learning_rate': 9.07031987244151e-05, 'epoch': 1.64}
{'loss': 0.0026, 'grad_norm': 0.0037299601826816797, 'learning_rate': 9.063811786144285e-05, 'epoch': 1.65}
{'loss': 0.002, 'grad_norm': 0.016604416072368622, 'learning_rate': 9.05730369984706e-05, 'epoch': 1.65}
{'loss': 0.0019, 'grad_norm': 0.004835658241063356, 'learning_rate': 9.050795613549836e-05, 'epoch': 1.65}
{'loss': 0.0026, 'grad_norm': 0.0128408744931221, 'learning_rate': 9.044287527252611e-05, 'epoch': 1.65}
{'loss': 0.0023, 'grad_norm': 0.012777122668921947, 'learning_rate': 9.037779440955388e-05, 'epoch': 1.65}
{'loss': 0.0025, 'grad_norm': 0.19996681809425354, 'learning_rate': 9.031271354658163e-05, 'epoch': 1.65}
{'loss': 0.0017, 'grad_norm': 0.0037381332367658615, 'learning_rate': 9.024763268360938e-05, 'epoch': 1.65}
{'loss': 0.0029, 'grad_norm': 0.10990951955318451, 'learning_rate': 9.018255182063716e-05, 'epoch': 1.65}
{'loss': 0.0026, 'grad_norm': 0.005750413052737713, 'learning_rate': 9.01174709576649e-05, 'epoch': 1.65}
{'loss': 0.002, 'grad_norm': 0.16181069612503052, 'learning_rate': 9.005239009469266e-05, 'epoch': 1.65}
{'loss': 0.0023, 'grad_norm': 0.004558594431728125, 'learning_rate': 8.998730923172042e-05, 'epoch': 1.66}
{'loss': 0.0026, 'grad_norm': 0.005962042137980461, 'learning_rate': 8.992222836874817e-05, 'epoch': 1.66}
{'loss': 0.0033, 'grad_norm': 0.010407118126749992, 'learning_rate': 8.985714750577594e-05, 'epoch': 1.66}
{'loss': 0.0025, 'grad_norm': 0.009897865355014801, 'learning_rate': 8.979206664280369e-05, 'epoch': 1.66}
{'loss': 0.0016, 'grad_norm': 0.0011873540934175253, 'learning_rate': 8.972698577983144e-05, 'epoch': 1.66}
{'loss': 0.002, 'grad_norm': 0.003734555561095476, 'learning_rate': 8.966190491685921e-05, 'epoch': 1.66}
{'loss': 0.0019, 'grad_norm': 0.004944889340549707, 'learning_rate': 8.959682405388696e-05, 'epoch': 1.66}
{'loss': 0.0022, 'grad_norm': 0.006384216248989105, 'learning_rate': 8.953174319091471e-05, 'epoch': 1.66}
{'loss': 0.0025, 'grad_norm': 0.004753528628498316, 'learning_rate': 8.946666232794248e-05, 'epoch': 1.66}
{'loss': 0.0025, 'grad_norm': 0.007921773940324783, 'learning_rate': 8.940158146497023e-05, 'epoch': 1.66}
{'loss': 0.0026, 'grad_norm': 0.01626245304942131, 'learning_rate': 8.933650060199799e-05, 'epoch': 1.66}
{'loss': 0.0019, 'grad_norm': 0.004540830850601196, 'learning_rate': 8.927141973902574e-05, 'epoch': 1.67}
{'loss': 0.0031, 'grad_norm': 0.013181595131754875, 'learning_rate': 8.920633887605349e-05, 'epoch': 1.67}
{'loss': 0.0018, 'grad_norm': 0.019955361261963844, 'learning_rate': 8.914125801308126e-05, 'epoch': 1.67}
{'loss': 0.0021, 'grad_norm': 0.013527300208806992, 'learning_rate': 8.907617715010902e-05, 'epoch': 1.67}
{'loss': 0.0023, 'grad_norm': 0.011565286666154861, 'learning_rate': 8.901109628713677e-05, 'epoch': 1.67}
{'loss': 0.0018, 'grad_norm': 0.01656065322458744, 'learning_rate': 8.894601542416453e-05, 'epoch': 1.67}
{'loss': 0.0035, 'grad_norm': 0.09612947702407837, 'learning_rate': 8.888093456119229e-05, 'epoch': 1.67}
{'loss': 0.0022, 'grad_norm': 0.0072189075872302055, 'learning_rate': 8.881585369822004e-05, 'epoch': 1.67}
{'loss': 0.0023, 'grad_norm': 0.09499267488718033, 'learning_rate': 8.87507728352478e-05, 'epoch': 1.67}
{'loss': 0.0024, 'grad_norm': 0.006031239405274391, 'learning_rate': 8.868569197227555e-05, 'epoch': 1.67}
{'loss': 0.0031, 'grad_norm': 0.09657295048236847, 'learning_rate': 8.862061110930331e-05, 'epoch': 1.68}
{'loss': 0.0022, 'grad_norm': 0.05627955123782158, 'learning_rate': 8.855553024633108e-05, 'epoch': 1.68}
{'loss': 0.0021, 'grad_norm': 0.0087596345692873, 'learning_rate': 8.849044938335883e-05, 'epoch': 1.68}
{'loss': 0.0022, 'grad_norm': 0.08137746155261993, 'learning_rate': 8.842536852038659e-05, 'epoch': 1.68}
{'loss': 0.0023, 'grad_norm': 0.05153069272637367, 'learning_rate': 8.836028765741434e-05, 'epoch': 1.68}
{'loss': 0.0028, 'grad_norm': 0.006319659296423197, 'learning_rate': 8.829520679444209e-05, 'epoch': 1.68}
{'loss': 0.0031, 'grad_norm': 0.050658632069826126, 'learning_rate': 8.823012593146986e-05, 'epoch': 1.68}
{'loss': 0.0022, 'grad_norm': 0.0022834299597889185, 'learning_rate': 8.81650450684976e-05, 'epoch': 1.68}
{'loss': 0.002, 'grad_norm': 0.0052002230659127235, 'learning_rate': 8.809996420552537e-05, 'epoch': 1.68}
{'loss': 0.0021, 'grad_norm': 0.008833593688905239, 'learning_rate': 8.803488334255313e-05, 'epoch': 1.68}
{'loss': 0.0024, 'grad_norm': 0.011742593720555305, 'learning_rate': 8.796980247958088e-05, 'epoch': 1.69}
{'loss': 0.0017, 'grad_norm': 0.00422132620587945, 'learning_rate': 8.790472161660865e-05, 'epoch': 1.69}
{'loss': 0.0018, 'grad_norm': 0.014478800818324089, 'learning_rate': 8.78396407536364e-05, 'epoch': 1.69}
{'loss': 0.0015, 'grad_norm': 0.0037729176692664623, 'learning_rate': 8.777455989066415e-05, 'epoch': 1.69}
{'loss': 0.002, 'grad_norm': 0.017378712072968483, 'learning_rate': 8.770947902769191e-05, 'epoch': 1.69}
{'loss': 0.0017, 'grad_norm': 0.00641269888728857, 'learning_rate': 8.764439816471966e-05, 'epoch': 1.69}
{'loss': 0.0021, 'grad_norm': 0.004007992334663868, 'learning_rate': 8.757931730174743e-05, 'epoch': 1.69}
{'loss': 0.0023, 'grad_norm': 0.020633524283766747, 'learning_rate': 8.751423643877519e-05, 'epoch': 1.69}
{'loss': 0.0021, 'grad_norm': 0.0037610414437949657, 'learning_rate': 8.744915557580294e-05, 'epoch': 1.69}
{'loss': 0.0018, 'grad_norm': 0.010701143182814121, 'learning_rate': 8.73840747128307e-05, 'epoch': 1.69}
{'loss': 0.0018, 'grad_norm': 0.009835438802838326, 'learning_rate': 8.731899384985846e-05, 'epoch': 1.69}
{'loss': 0.0024, 'grad_norm': 0.0033023671712726355, 'learning_rate': 8.72539129868862e-05, 'epoch': 1.7}
{'loss': 0.0022, 'grad_norm': 0.00948292575776577, 'learning_rate': 8.718883212391397e-05, 'epoch': 1.7}
{'loss': 0.0021, 'grad_norm': 0.003305575577542186, 'learning_rate': 8.712375126094172e-05, 'epoch': 1.7}
{'loss': 0.0017, 'grad_norm': 0.005266704596579075, 'learning_rate': 8.705867039796948e-05, 'epoch': 1.7}
{'loss': 0.0021, 'grad_norm': 0.02220126800239086, 'learning_rate': 8.699358953499723e-05, 'epoch': 1.7}
{'loss': 0.0018, 'grad_norm': 0.010215268470346928, 'learning_rate': 8.6928508672025e-05, 'epoch': 1.7}
{'loss': 0.002, 'grad_norm': 0.009007776156067848, 'learning_rate': 8.686342780905276e-05, 'epoch': 1.7}
{'loss': 0.0025, 'grad_norm': 0.005126375705003738, 'learning_rate': 8.679834694608051e-05, 'epoch': 1.7}
{'loss': 0.0018, 'grad_norm': 0.04776831716299057, 'learning_rate': 8.673326608310826e-05, 'epoch': 1.7}
{'loss': 0.0022, 'grad_norm': 0.009799651801586151, 'learning_rate': 8.666818522013603e-05, 'epoch': 1.7}
{'loss': 0.002, 'grad_norm': 0.003539490047842264, 'learning_rate': 8.660310435716378e-05, 'epoch': 1.71}
{'loss': 0.0022, 'grad_norm': 0.014161325059831142, 'learning_rate': 8.653802349419153e-05, 'epoch': 1.71}
{'loss': 0.0036, 'grad_norm': 0.013103264383971691, 'learning_rate': 8.647294263121929e-05, 'epoch': 1.71}
{'loss': 0.0033, 'grad_norm': 0.005136718973517418, 'learning_rate': 8.640786176824706e-05, 'epoch': 1.71}
{'loss': 0.0017, 'grad_norm': 0.00297562382183969, 'learning_rate': 8.63427809052748e-05, 'epoch': 1.71}
{'loss': 0.0016, 'grad_norm': 0.004747574683278799, 'learning_rate': 8.627770004230257e-05, 'epoch': 1.71}
{'loss': 0.0021, 'grad_norm': 0.01177934929728508, 'learning_rate': 8.621261917933032e-05, 'epoch': 1.71}
{'loss': 0.0017, 'grad_norm': 0.006049789022654295, 'learning_rate': 8.614753831635808e-05, 'epoch': 1.71}
{'loss': 0.0019, 'grad_norm': 0.015842001885175705, 'learning_rate': 8.608245745338583e-05, 'epoch': 1.71}
{'loss': 0.0012, 'grad_norm': 0.008456765674054623, 'learning_rate': 8.601737659041358e-05, 'epoch': 1.71}
{'loss': 0.0025, 'grad_norm': 0.01548155676573515, 'learning_rate': 8.595229572744135e-05, 'epoch': 1.72}
{'loss': 0.0016, 'grad_norm': 0.05099210515618324, 'learning_rate': 8.588721486446911e-05, 'epoch': 1.72}
{'loss': 0.0017, 'grad_norm': 0.013500697910785675, 'learning_rate': 8.582213400149686e-05, 'epoch': 1.72}
{'loss': 0.0018, 'grad_norm': 0.005957100074738264, 'learning_rate': 8.575705313852463e-05, 'epoch': 1.72}
{'loss': 0.0021, 'grad_norm': 0.003655995475128293, 'learning_rate': 8.569197227555238e-05, 'epoch': 1.72}
{'loss': 0.0021, 'grad_norm': 0.0066799595952034, 'learning_rate': 8.562689141258014e-05, 'epoch': 1.72}
{'loss': 0.0016, 'grad_norm': 0.011620997451245785, 'learning_rate': 8.556181054960789e-05, 'epoch': 1.72}
{'loss': 0.0016, 'grad_norm': 0.005022632423788309, 'learning_rate': 8.549672968663564e-05, 'epoch': 1.72}
{'loss': 0.0022, 'grad_norm': 0.005998400505632162, 'learning_rate': 8.54316488236634e-05, 'epoch': 1.72}
{'loss': 0.0017, 'grad_norm': 0.005489961244165897, 'learning_rate': 8.536656796069117e-05, 'epoch': 1.72}
